11-9051.00|0|Supplemental|Greet guests, escort them to their seats, and present them with menus and wine lists.|89
11-9051.00|0|Supplemental|Schedule use of facilities or catering services for events such as banquets or receptions, and negotiate details of arrangements with clients.|80
11-9051.00|0|Supplemental|Estimate food, liquor, wine, and other beverage consumption to anticipate amounts to be purchased or requisitioned.|76
11-9051.00|0|Supplemental|Create specialty dishes and develop recipes to be used in dining facilities.|72
11-9051.00|0|Supplemental|Establish and enforce nutritional standards for dining establishments based on accepted industry standards.|68
11-9051.00|0|Supplemental|Take dining reservations.|65
11-9051.00|1|Customer and Personal Service|Knowledge of principles and processes for providing customer and personal services. This includes customer needs assessment, meeting quality standards for services, and evaluation of customer satisfaction.|74
11-9051.00|1|Administration and Management|Knowledge of business and management principles involved in strategic planning, resource allocation, human resources modeling, leadership technique, production methods, and coordination of people and resources.|73
11-9051.00|1|Production and Processing|Knowledge of raw materials, production processes, quality control, costs, and other techniques for maximizing the effective manufacture and distribution of goods.|66
11-9051.00|1|Education and Training|Knowledge of principles and methods for curriculum and training design, teaching and instruction for individuals and groups, and the measurement of training effects.|65
11-9051.00|1|Personnel and Human Resources|Knowledge of principles and procedures for personnel recruitment, selection, training, compensation and benefits, labor relations and negotiation, and personnel information systems.|62
11-9051.00|1|Sales and Marketing|Knowledge of principles and methods for showing, promoting, and selling products or services. This includes marketing strategy and tactics, product demonstration, sales techniques, and sales control systems.|59
11-9051.00|1|Food Production|Knowledge of techniques and equipment for planting, growing, and harvesting food products (both plant and animal) for consumption, including storage/handling techniques.|56
11-9051.00|1|English Language|Knowledge of the structure and content of the English language including the meaning and spelling of words, rules of composition, and grammar.|56
11-9051.00|1|Public Safety and Security|Knowledge of relevant equipment, policies, procedures, and strategies to promote effective local, state, or national security operations for the protection of people, data, property, and institutions.|48
11-9051.00|1|Transportation|Knowledge of principles and methods for moving people or goods by air, rail, sea, or road, including the relative costs and benefits.|43
11-9051.00|1|Law and Government|Knowledge of laws, legal codes, court procedures, precedents, government regulations, executive orders, agency rules, and the democratic political process.|43
11-9051.00|1|Mathematics|Knowledge of arithmetic, algebra, geometry, calculus, statistics, and their applications.|42
11-9051.00|1|Economics and Accounting|Knowledge of economic and accounting principles and practices, the financial markets, banking and the analysis and reporting of financial data.|41
11-9051.00|1|Clerical|Knowledge of administrative and clerical procedures and systems such as word processing, managing files and records, stenography and transcription, designing forms, and other office procedures and terminology.|40
11-9051.00|1|Psychology|Knowledge of human behavior and performance; individual differences in ability, personality, and interests; learning and motivation; psychological research methods; and the assessment and treatment of behavioral and affective disorders.|40
11-9051.00|1|Telecommunications|Knowledge of transmission, broadcasting, switching, control, and operation of telecommunications systems.|36
11-9051.00|1|Communications and Media|Knowledge of media production, communication, and dissemination techniques and methods. This includes alternative ways to inform and entertain via written, oral, and visual media.|31
11-9051.00|1|Computers and Electronics|Knowledge of circuit boards, processors, chips, electronic equipment, and computer hardware and software, including applications and programming.|30
11-9051.00|1|Foreign Language|Knowledge of the structure and content of a foreign (non-English) language including the meaning and spelling of words, rules of composition and grammar, and pronunciation.|30
11-9051.00|1|Mechanical|Knowledge of machines and tools, including their designs, uses, repair, and maintenance.|29
11-9051.00|1|Sociology and Anthropology|Knowledge of group behavior and dynamics, societal trends and influences, human migrations, ethnicity, cultures and their history and origins.|26
11-9051.00|1|Geography|Knowledge of principles and methods for describing the features of land, sea, and air masses, including their physical characteristics, locations, interrelationships, and distribution of plant, animal, and human life.|23
11-9051.00|1|Medicine and Dentistry|Knowledge of the information and techniques needed to diagnose and treat human injuries, diseases, and deformities. This includes symptoms, treatment alternatives, drug properties and interactions, and preventive health-care measures.|23
11-9051.00|1|Therapy and Counseling|Knowledge of principles, methods, and procedures for diagnosis, treatment, and rehabilitation of physical and mental dysfunctions, and for career counseling and guidance.|23
